i,t,m,index,women,girls,boys,men,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
7121801621004,2007,West serbia,3958,2,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1.609437912
7121801621005,2007,West serbia,3959,4,0,2,5,1,0,1,0,0,0,0,0,1,1,1,2,3,1,2.397895273
7121801621006,2007,West serbia,3960,3,0,1,2,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1.791759469
7121801621007,2007,West serbia,3961,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289
7121801621008,2007,West serbia,3962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7121801621009,2007,West serbia,3963,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7121801621010,2007,West serbia,3964,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.386294361
7121801621011,2007,West serbia,3965,2,1,1,2,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1.791759469
7121801621012,2007,West serbia,3966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7121801621013,2007,West serbia,3967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7121801621014,2007,West serbia,3968,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7123400301001,2007,West serbia,3969,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1.386294361
7123400301002,2007,West serbia,3970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7123400301003,2007,West serbia,3971,2,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1.609437912
7123400301005,2007,West serbia,3972,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361
7123400301007,2007,West serbia,3973,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1.609437912
7123400301009,2007,West serbia,3974,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7123400301010,2007,West serbia,3975,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6931471806
7123400301011,2007,West serbia,3976,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
7123400301012,2007,West serbia,3977,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
7123400301013,2007,West serbia,3978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7123400301014,2007,West serbia,3979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7123400971001,2007,West serbia,3980,2,1,1,2,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1.791759469
7123400971002,2007,West serbia,3981,1,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
7123400971004,2007,West serbia,3982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7123400971005,2007,West serbia,3983,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361
7123400971006,2007,West serbia,3984,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7123400971007,2007,West serbia,3985,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471806
7123400971008,2007,West serbia,3986,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7123400971009,2007,West serbia,3987,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7123400971010,2007,West serbia,3988,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7123400971011,2007,West serbia,3989,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7123400971012,2007,West serbia,3990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7123400971013,2007,West serbia,3991,2,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1.791759469
7123400971014,2007,West serbia,3992,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1.386294361
7124200931002,2007,Sumadija,3993,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1.386294361
7124200931003,2007,Sumadija,3994,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7124200931004,2007,Sumadija,3995,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7124200931005,2007,Sumadija,3996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7124200931006,2007,Sumadija,3997,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1.609437912
7124200931007,2007,Sumadija,3998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124200931008,2007,Sumadija,3999,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7124200931009,2007,Sumadija,4000,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1.609437912
7124200931010,2007,Sumadija,4001,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7124200931011,2007,Sumadija,4002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7124200931012,2007,Sumadija,4003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7124200931013,2007,Sumadija,4004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124200931014,2007,Sumadija,4005,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1.609437912
7124201831001,2007,Sumadija,4006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124201831002,2007,Sumadija,4007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124201831003,2007,Sumadija,4008,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1.609437912
7124201831005,2007,Sumadija,4009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7124201831006,2007,Sumadija,4010,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
7124201831007,2007,Sumadija,4011,2,1,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1.609437912
7124201831008,2007,Sumadija,4012,1,0,1,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1.609437912
7124201831011,2007,Sumadija,4013,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7124201831012,2007,Sumadija,4014,2,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.609437912
7124201831013,2007,Sumadija,4015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124201831014,2007,Sumadija,4016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124203001001,2007,Sumadija,4017,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.098612289
7124203001002,2007,Sumadija,4018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124203001003,2007,Sumadija,4019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124203001004,2007,Sumadija,4020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7124203001005,2007,Sumadija,4021,2,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1.791759469
7124203001006,2007,Sumadija,4022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124203001007,2007,Sumadija,4023,1,2,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1.386294361
7124203001008,2007,Sumadija,4024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7124203001009,2007,Sumadija,4025,1,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1.386294361
7124203001010,2007,Sumadija,4026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124203001011,2007,Sumadija,4027,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
7124203001013,2007,Sumadija,4028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124203001014,2007,Sumadija,4029,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
7124203591002,2007,Sumadija,4030,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124203591003,2007,Sumadija,4031,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.098612289
7124203591005,2007,Sumadija,4032,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1.386294361
7124203591006,2007,Sumadija,4033,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7124203591007,2007,Sumadija,4034,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
7124203591008,2007,Sumadija,4035,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124203591009,2007,Sumadija,4036,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7124203591010,2007,Sumadija,4037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7124203591014,2007,Sumadija,4038,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124204171002,2007,Sumadija,4039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7124204171003,2007,Sumadija,4040,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471806
7124204171004,2007,Sumadija,4041,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
7124204171006,2007,Sumadija,4042,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
7124204171007,2007,Sumadija,4043,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7124204171013,2007,Sumadija,4044,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.098612289
7124204171014,2007,Sumadija,4045,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7124204621001,2007,Sumadija,4046,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
7124204621002,2007,Sumadija,4047,1,2,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1.386294361
7124204621003,2007,Sumadija,4048,2,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1.791759469
7124204621004,2007,Sumadija,4049,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.386294361
7124204621005,2007,Sumadija,4050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7124204621006,2007,Sumadija,4051,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124204621007,2007,Sumadija,4052,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.098612289
7124204621008,2007,Sumadija,4053,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.386294361
7124204621009,2007,Sumadija,4054,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124204621010,2007,Sumadija,4055,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
7124204621011,2007,Sumadija,4056,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1.386294361
7124204621013,2007,Sumadija,4057,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361
7124204621014,2007,Sumadija,4058,2,2,1,1,0,0,0,0,1,1,0,2,0,0,1,1,0,0,1.791759469
7124205171001,2007,Sumadija,4059,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
7124205171002,2007,Sumadija,4060,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
7124205171003,2007,Sumadija,4061,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
7124205171004,2007,Sumadija,4062,1,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1.386294361
7124205171005,2007,Sumadija,4063,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
7124205171006,2007,Sumadija,4064,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361
7124205171007,2007,Sumadija,4065,1,2,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1.609437912
7124205171009,2007,Sumadija,4066,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.098612289
7124205171010,2007,Sumadija,4067,1,0,1,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1.386294361
7124205171011,2007,Sumadija,4068,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
7124205171012,2007,Sumadija,4069,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
7124205171013,2007,Sumadija,4070,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7124205171014,2007,Sumadija,4071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126900701001,2007,West serbia,4072,2,0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1.791759469
7126900701002,2007,West serbia,4073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126900701003,2007,West serbia,4074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126900701004,2007,West serbia,4075,2,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1.791759469
7126900701005,2007,West serbia,4076,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126900701007,2007,West serbia,4077,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
7126900701008,2007,West serbia,4078,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1.609437912
7126900701009,2007,West serbia,4079,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126900701010,2007,West serbia,4080,2,0,1,3,1,0,0,0,0,0,0,0,2,1,0,1,1,0,1.791759469
7126900701012,2007,West serbia,4081,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7126900701013,2007,West serbia,4082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126901251001,2007,West serbia,4083,2,2,0,2,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1.791759469
7126901251003,2007,West serbia,4084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7126901251005,2007,West serbia,4085,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1.386294361
7126901251006,2007,West serbia,4086,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
7126901251007,2007,West serbia,4087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126901251008,2007,West serbia,4088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7126901251009,2007,West serbia,4089,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
7126901251010,2007,West serbia,4090,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.386294361
7126901251011,2007,West serbia,4091,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1.386294361
7126901251012,2007,West serbia,4092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126901251014,2007,West serbia,4093,2,0,0,3,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1.609437912
7126901831004,2007,West serbia,4094,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
7126901831005,2007,West serbia,4095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7126901831007,2007,West serbia,4096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7126901831008,2007,West serbia,4097,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1.609437912
7126901831009,2007,West serbia,4098,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126901831011,2007,West serbia,4099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126901831012,2007,West serbia,4100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126901831013,2007,West serbia,4101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126901831014,2007,West serbia,4102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126902451001,2007,West serbia,4103,2,1,1,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1.791759469
7126902451002,2007,West serbia,4104,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.098612289
7126902451003,2007,West serbia,4105,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1.386294361
7126902451005,2007,West serbia,4106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7126902451006,2007,West serbia,4107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7126902451007,2007,West serbia,4108,4,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1.791759469
7126902451008,2007,West serbia,4109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126902451009,2007,West serbia,4110,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.386294361
7126902451010,2007,West serbia,4111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126902451011,2007,West serbia,4112,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7126902451012,2007,West serbia,4113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126902451013,2007,West serbia,4114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7126902451014,2007,West serbia,4115,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1.609437912
7126903241002,2007,West serbia,4116,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.386294361
7126903241007,2007,West serbia,4117,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.098612289
7126903241009,2007,West serbia,4118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126903241010,2007,West serbia,4119,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1.609437912
7126903241011,2007,West serbia,4120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
7126903241013,2007,West serbia,4121,2,1,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1.791759469
7126903241014,2007,West serbia,4122,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
7126903841001,2007,West serbia,4123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126903841002,2007,West serbia,4124,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7126903841004,2007,West serbia,4125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126903841005,2007,West serbia,4126,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.098612289
7126903841006,2007,West serbia,4127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126903841007,2007,West serbia,4128,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
7126903841008,2007,West serbia,4129,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.386294361
7126903841009,2007,West serbia,4130,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
7126903841010,2007,West serbia,4131,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1.386294361
7126903841012,2007,West serbia,4132,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1.609437912
7126903841014,2007,West serbia,4133,2,0,2,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1.791759469
7126904391001,2007,West serbia,4134,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.098612289
7126904391003,2007,West serbia,4135,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.386294361
7126904391004,2007,West serbia,4136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126904391006,2007,West serbia,4137,3,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,2,1.945910149
7126904391008,2007,West serbia,4138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126904391009,2007,West serbia,4139,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1.386294361
7126904391011,2007,West serbia,4140,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1.386294361
7126904391012,2007,West serbia,4141,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289
7126904391013,2007,West serbia,4142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126904391014,2007,West serbia,4143,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1.386294361
7126904951002,2007,West serbia,4144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7126904951003,2007,West serbia,4145,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361
7126904951004,2007,West serbia,4146,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
7126904951005,2007,West serbia,4147,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
7126904951006,2007,West serbia,4148,2,0,1,3,1,0,0,0,0,0,0,0,2,1,0,1,1,0,1.791759469
7126904951007,2007,West serbia,4149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7126904951010,2007,West serbia,4150,1,2,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1.386294361
7126904951011,2007,West serbia,4151,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1.791759469
7126904951012,2007,West serbia,4152,1,0,1,3,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1.609437912
7126904951013,2007,West serbia,4153,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7126904951014,2007,West serbia,4154,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.098612289
7128500051001,2007,South-east serbia,4155,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7128500051002,2007,South-east serbia,4156,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
7128500051003,2007,South-east serbia,4157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7128500051004,2007,South-east serbia,4158,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
7128500051005,2007,South-east serbia,4159,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7128500051006,2007,South-east serbia,4160,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
7128500051007,2007,South-east serbia,4161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
7128500051008,2007,South-east serbia,4162,2,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1.609437912
7128500051009,2007,South-east serbia,4163,3,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1.791759469
7128500051010,2007,South-east serbia,4164,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
7128500051011,2007,South-east serbia,4165,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.098612289
7128500051012,2007,South-east serbia,4166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7128500051013,2007,South-east serbia,4167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806
7128500051014,2007,South-east serbia,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8001200301001,2007,Vojvodina,4169,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.386294361
8001200301003,2007,Vojvodina,4170,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
8001200301004,2007,Vojvodina,4171,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1.386294361
8001200301005,2007,Vojvodina,4172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
8001200301007,2007,Vojvodina,4173,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
8001200301008,2007,Vojvodina,4174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
8001200301009,2007,Vojvodina,4175,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6931471806
8001200301010,2007,Vojvodina,4176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8001200301011,2007,Vojvodina,4177,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
8001200301012,2007,Vojvodina,4178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
8001200301013,2007,Vojvodina,4179,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
8001200301014,2007,Vojvodina,4180,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
8003900111001,2007,Vojvodina,4181,2,1,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1.609437912
8003900111003,2007,Vojvodina,4182,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289
8003900111004,2007,Vojvodina,4183,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
8003900111006,2007,Vojvodina,4184,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1.098612289
8003900111008,2007,Vojvodina,4185,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8003900111013,2007,Vojvodina,4186,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
8004700471005,2007,Vojvodina,4187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
8004700471006,2007,Vojvodina,4188,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
8004700471007,2007,Vojvodina,4189,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289
8004700471008,2007,Vojvodina,4190,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1.386294361
8004700471009,2007,Vojvodina,4191,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
